id,split,rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,upper,player_name,relabel_hit_area,relabel_landing_area,pre_ball_speed,player_movement,hitting_ball_speed,opponent_movement,score
game1_set1_25181,train,10,1,00:16:47,25181,3,7,A,1,發短球,,1.0,2.0,,0.2862,-0.4284,2.0,7.0,0.173,-0.0357,,,,,8.0,0.2862,-0.4284,8.0,-0.0391,0.5701,0,1,Kento Momota,8.0,7.0,0.0,0.0,0.1489130537277962,0.2745730251002658,0.0903913963091155
game1_set1_25199,train,10,2,00:16:47,25199,3,7,B,2,挑球,,1.0,2.0,7.0,0.173,-0.0357,1.0,4.0,0.6537,0.9469,,,,,7.0,0.2538,-0.1561,8.0,0.0806,0.6469,0,0,Viktor Axelsen,7.0,1.0,0.2191326155575734,0.4245999586720709,0.226770883911518,0.4927395978362585,0.2856574751463678
game1_set1_25236,train,10,3,00:16:49,25236,3,7,A,2,過度切球,,,1.0,4.0,0.6537,0.9469,2.0,6.0,0.529,-0.2765,,,,,4.0,0.161,-0.397,8.0,0.6182,0.9584,0,1,Kento Momota,4.0,2.0,0.2970666433061038,0.2167322825567267,0.6639562141396237,0.3236203866432337,0.4168060172729044
game1_set1_25252,train,10,4,00:16:50,25252,3,7,B,2,放小球,,,2.0,6.0,0.529,-0.2765,2.0,2.0,0.6178,0.3875,,,,,8.0,0.3789,-0.355,8.0,0.3889,0.8834,0,0,Viktor Axelsen,5.0,1.0,0.7346798361840521,0.9125672064827076,0.2277464131435799,0.3140223609916612,0.4136999079774509
game1_set1_25274,train,10,5,00:16:50,25274,3,7,A,2,放小球,,,2.0,2.0,0.6178,0.3875,2.0,2.0,0.9053,0.0934,,,,,8.0,0.1864,-0.3184,8.0,0.5328,0.5317,0,1,Kento Momota,2.0,2.0,0.298043127264899,0.2997995777045116,0.1053442947734396,0.2824701409562066,0.1898411738999029
game1_set1_25297,train,10,6,00:16:51,25297,3,7,B,2,推球,,,2.0,2.0,0.9053,0.0934,1.0,9.0,0.4655,0.9642,,,,,2.0,0.461,-0.0356,8.0,0.3282,0.5893,0,0,Viktor Axelsen,1.0,7.0,0.1755212169184706,0.3028307528637506,0.2341806414194445,0.2316278886761272,0.1729632673319215
game1_set1_25329,train,10,7,00:16:53,25329,3,7,A,2,過度切球,,,1.0,9.0,0.4655,0.9642,2.0,1.0,-0.4428,-0.1247,,,,,9.0,0.2348,-0.3498,8.0,0.4148,0.9584,0,1,Kento Momota,9.0,7.0,0.3044836525634895,0.1537452427009498,0.618884784906257,0.8542199697551801,0.6036528729594748
game1_set1_25349,train,10,8,00:16:53,25349,3,7,B,2,放小球,,1.0,2.0,1.0,-0.4428,-0.1247,2.0,7.0,-0.4165,0.4896,,,,,8.0,-0.3265,-0.2031,8.0,0.1038,0.8603,0,0,Viktor Axelsen,7.0,7.0,0.6895642966390839,0.8288188362786775,0.2033004587188334,0.5696219571476646,0.4842161378360999
game1_set1_25371,train,10,9,00:16:54,25371,3,7,A,2,推球,,1.0,2.0,7.0,-0.4165,0.4896,1.0,4.0,0.4973,-0.7792,,,,,8.0,-0.1069,-0.2867,8.0,-0.1669,0.5126,0,1,Kento Momota,7.0,7.0,0.2735732481791109,0.3506809780216265,0.4484690414712577,0.4844101319496748,0.3871684218197741
game1_set1_25401,train,10,10,00:16:56,25401,3,7,B,2,點扣,,,1.0,4.0,0.4973,-0.7792,2.0,6.0,0.6876,0.8143,,,,,9.0,0.2267,-0.8264,8.0,0.2352,0.7392,0,0,Viktor Axelsen,9.0,1.0,0.5189817714606922,0.5948160371791819,0.960978196326165,0.9670349259804776,0.8573859583820912
game1_set1_25411,train,10,11,00:16:56,25411,3,7,A,2,擋小球,,,2.0,6.0,0.6876,0.8143,2.0,7.0,0.6358,0.0703,,,,,8.0,0.4319,-0.9101,9.0,0.3631,0.8027,0,1,Kento Momota,6.0,2.0,0.9747552989956528,0.5143791936190425,0.2479517428211764,0.4675962124744449,0.5705681455021208
game1_set1_25434,train,10,12,00:16:57,25434,3,7,B,2,挑球,,,2.0,7.0,0.6358,0.0703,1.0,3.0,-0.5346,0.9322,,,,,7.0,0.3254,-0.1247,8.0,0.3403,0.7681,0,0,Viktor Axelsen,1.0,2.0,0.3182682314072341,0.4114433820636667,0.3576549068287444,0.4602155993960245,0.3605165916697664
game1_set1_25468,train,10,13,00:16:58,25468,3,7,A,2,長球,1.0,,1.0,3.0,-0.5346,0.9322,1.0,9.0,0.4625,-0.8682,,,,,9.0,0.1076,-0.3551,8.0,-0.319,0.892,0,1,Kento Momota,3.0,7.0,0.4280787592333088,0.3234494523341845,0.5355450809963447,0.3552810713136463,0.4297926237215741
game1_set1_25502,train,10,14,00:17:00,25502,3,7,B,2,長球,,,1.0,9.0,0.4625,-0.8682,1.0,9.0,0.3443,0.9641,,,,,9.0,0.3741,-0.8996,8.0,0.0941,0.7565,0,0,Viktor Axelsen,9.0,7.0,0.6061430301878727,0.699765558582797,0.470226492400236,0.3265439738607391,0.4616353947113981
game1_set1_25536,train,10,15,00:17:01,25536,3,7,A,2,長球,,,1.0,9.0,0.3443,0.9641,1.0,5.0,-0.6004,-0.7207,,,,,9.0,0.0991,-0.4337,8.0,0.2788,0.9122,0,1,Kento Momota,9.0,1.0,0.5407605158777286,0.1181233621139557,0.5704942154194291,0.4531048623315756,0.5228302250430827
game1_set1_25566,train,10,16,00:17:02,25566,3,7,B,2,長球,1.0,,1.0,5.0,-0.6004,-0.7207,1.0,3.0,-0.5271,0.9495,,,,,8.0,-0.2937,-0.6788,8.0,-0.0817,0.7484,0,0,Viktor Axelsen,6.0,2.0,0.6411263684788137,0.7593875402373625,0.3137771239230315,0.2499864810058131,0.3865761885375504
game1_set1_25610,train,10,17,00:17:04,25610,3,7,A,2,切球,1.0,,1.0,3.0,-0.5271,0.9495,2.0,8.0,0.3993,-0.2713,,,,,9.0,-0.0055,-0.5062,8.0,-0.4598,0.9035,0,1,Kento Momota,3.0,7.0,0.3841580342086245,0.1385409385994977,0.8446861076415565,0.8422068792367559,0.7148874904427884
game1_set1_25626,train,10,18,00:17:05,25626,3,7,B,2,放小球,,,2.0,8.0,0.3993,-0.2713,2.0,2.0,0.9022,0.4452,,,,,8.0,0.2211,-0.4022,9.0,-0.3152,0.8978,0,0,Viktor Axelsen,8.0,1.0,0.9155866056371958,0.9555235006744424,0.2508238619856969,0.7134693059538123,0.6424255835894422
game1_set1_25653,train,10,19,00:17:06,25653,3,7,A,2,挑球,,,2.0,2.0,0.9022,0.4452,1.0,4.0,0.5393,-0.8629,,,,,6.0,0.1529,-0.3289,8.0,0.7753,0.5317,0,1,Kento Momota,2.0,2.0,0.3211431614449277,0.5878203312700547,0.3409862579958557,0.229098851277349,0.2676852706837348
game1_set1_25686,train,10,20,00:17:07,25686,3,7,B,2,過度切球,,,1.0,4.0,0.5393,-0.8629,2.0,5.0,-0.7337,0.5298,,,,,9.0,0.4586,-0.9363,8.0,0.2947,0.6989,0,0,Viktor Axelsen,3.0,2.0,0.4113937971992082,0.5288108238514129,0.9406508467605376,0.9969050888261962,0.8202227373696072
game1_set1_25704,train,10,21,00:17:08,25704,3,7,A,2,放小球,,1.0,2.0,5.0,-0.7337,0.5298,2.0,1.0,-0.9579,0.0181,,,,,8.0,0.259,-0.7269,8.0,-0.5123,0.5931,0,1,Kento Momota,5.0,1.0,0.99859267300984,0.6893878749463037,0.1422009271407383,0.849515897108164,0.6842830723881187
game1_set1_25730,train,10,22,00:17:09,25730,3,7,B,2,挑球,,1.0,2.0,1.0,-0.9579,0.0181,1.0,9.0,0.4891,0.9584,,,,,1.0,-0.4479,-0.0985,8.0,-0.3138,0.6333,0,0,Viktor Axelsen,2.0,7.0,0.2124139199754714,0.3412302207203992,0.3350529164190939,0.3856864990817716,0.2835766255652628
game1_set1_25773,train,10,23,00:17:10,25773,3,7,A,2,長球,,,1.0,9.0,0.4891,0.9584,2.0,4.0,0.5756,-0.8891,,,,,9.0,0.0747,-0.4023,8.0,0.434,0.9757,0,1,Kento Momota,9.0,2.0,0.4054546488053508,0.2510760870356467,0.3740910847606636,0.547007252085732,0.4326915640218098
game1_set1_25815,train,10,24,00:17:12,25815,3,7,B,2,防守回抽,,,2.0,4.0,0.5756,-0.8891,1.0,8.0,-0.3516,0.5701,,,,,4.0,0.6277,-0.8367,8.0,0.1728,0.7334,0,0,Viktor Axelsen,3.0,7.0,0.4445310228528232,0.5545567284199705,0.7699256389615307,0.5757305758777126,0.6084283572002319
game1_set1_25835,train,10,25,00:17:13,25835,3,7,A,3,殺球,,,1.0,8.0,-0.3516,0.5701,2.0,5.0,-0.4473,-0.6841,對手落地致勝,落地致勝,A,,8.0,0.6804,-0.8315,4.0,0.0181,0.6411,0,1,Kento Momota,8.0,7.0,,,,,
game1_set1_26511,val,11,1,00:17:40,26511,4,7,A,1,發短球,,1.0,2.0,,-0.3377,-0.4436,2.0,7.0,-0.2871,-0.0985,,,,,8.0,-0.3377,-0.4436,8.0,0.0427,0.5835,0,1,Kento Momota,8.0,7.0,0.0,0.0,0.099448049120157,0.2100707074835491,0.0471930095490742
game1_set1_26531,val,11,2,00:17:41,26531,4,7,B,2,推球,,1.0,2.0,7.0,-0.2871,-0.0985,1.0,3.0,-0.7607,0.9092,,,,,7.0,-0.2024,-0.1455,8.0,-0.0011,0.6219,0,0,Viktor Axelsen,7.0,2.0,0.1696192007529707,0.4545154906729831,0.3380495226540265,0.6664909197422376,0.3749281067378054
game1_set1_26558,val,11,3,00:17:42,26558,4,7,A,2,過度切球,,1.0,1.0,3.0,-0.7607,0.9092,2.0,1.0,-0.4379,-0.1299,,,,,3.0,-0.0664,-0.2657,8.0,-0.706,0.9092,0,1,Kento Momota,3.0,7.0,0.4084541877459247,0.3675461125842404,0.7718689114485718,0.1444769901711904,0.4320271429383139
game1_set1_26570,val,11,4,00:17:42,26570,4,7,B,2,勾球,,1.0,2.0,1.0,-0.4379,-0.1299,2.0,7.0,0.5059,0.5028,,,,,7.0,-0.2099,-0.1246,8.0,-0.4467,0.8345,0,0,Viktor Axelsen,7.0,1.0,0.8426981450252953,0.9777247001586328,0.4574949252616633,0.7943409490333917,0.7237885299703765
game1_set1_26591,val,11,5,00:17:43,26591,4,7,A,2,放小球,,,2.0,7.0,0.5059,0.5028,2.0,7.0,0.6475,0.0703,,,,,8.0,-0.0758,-0.2814,8.0,0.3168,0.572,0,1,Kento Momota,2.0,2.0,0.5280164886640435,0.5782647056200585,0.1412640342538043,0.6572290568248386,0.4326751113649372
game1_set1_26612,val,11,6,00:17:44,26612,4,7,B,2,推球,,,2.0,7.0,0.6475,0.0703,1.0,4.0,0.6184,0.9469,,,,,7.0,0.354,-0.1142,8.0,0.2221,0.6123,0,0,Viktor Axelsen,1.0,1.0,0.2114761101742552,0.344482265893817,0.1955421695201076,0.1699587376786122,0.148570888447853
game1_set1_26645,val,11,7,00:17:45,26645,4,7,A,2,過度切球,,,1.0,4.0,0.6184,0.9469,2.0,6.0,0.5607,-0.3131,,,,,4.0,0.1822,-0.3656,8.0,0.5407,0.9238,0,1,Kento Momota,4.0,2.0,0.2658073661314368,0.1939297047028619,0.642123960411758,0.2785185009262337,0.3795866011663292
game1_set1_26662,val,11,8,00:17:46,26662,4,7,B,2,放小球,,,2.0,6.0,0.5607,-0.3131,2.0,2.0,0.7249,0.5086,,,,,8.0,0.4087,-0.4336,8.0,0.3617,0.8719,0,0,Viktor Axelsen,5.0,1.0,0.7128262157604486,0.8625420203557657,0.3189698256187608,0.2621773091193126,0.4203425182393754
game1_set1_26683,val,11,9,00:17:47,26683,4,7,A,2,放小球,,,2.0,2.0,0.7249,0.5086,2.0,2.0,0.6215,-0.0094,,,,,6.0,0.1871,-0.376,8.0,0.6027,0.5547,0,1,Kento Momota,2.0,2.0,0.3893558178752108,0.2944924945742283,0.1551822938071628,0.1612764965388615,0.1974057296116975
game1_set1_26706,val,11,10,00:17:48,26706,4,7,B,2,放小球,,,2.0,2.0,0.6215,-0.0094,2.0,2.0,0.9009,0.3126,,,,,2.0,0.476,-0.0827,8.0,0.3036,0.647,0,0,Viktor Axelsen,1.0,1.0,0.2254079911897305,0.2971447790617191,0.1117392476006923,0.1355367454538933,0.1090394623027296
game1_set1_26729,val,11,11,00:17:49,26729,4,7,A,2,挑球,,,2.0,2.0,0.9009,0.3126,1.0,6.0,0.5421,-0.7163,,,,,2.0,0.3288,-0.198,8.0,0.7112,0.4106,0,1,Kento Momota,2.0,2.0,0.1819224283305227,0.3603749136565321,0.3031754802687586,0.3067489700077789,0.230015562127154
game1_set1_26758,val,11,12,00:17:50,26758,4,7,B,2,點扣,,,1.0,6.0,0.5421,-0.7163,2.0,6.0,0.8095,0.7797,,,,,9.0,0.4111,-0.7897,8.0,0.401,0.6643,0,0,Viktor Axelsen,5.0,1.0,0.3735460149835513,0.4819052674913913,0.9923326032461538,0.5077680140597537,0.6400629620695089
game1_set1_26769,val,11,13,00:17:50,26769,4,7,A,2,擋小球,,,2.0,6.0,0.8095,0.7797,2.0,2.0,0.8719,0.0012,,,,,8.0,0.5932,-0.9519,4.0,0.348,0.7738,0,1,Kento Momota,6.0,2.0,0.9933109061466456,0.4380411039598361,0.2499011585065559,0.4109083703780281,0.5568533420834084
game1_set1_26793,val,11,14,00:17:51,26793,4,7,B,2,放小球,,,2.0,2.0,0.8719,0.0012,2.0,2.0,0.8572,0.3472,,,,,8.0,0.3284,-0.1718,8.0,0.4657,0.7565,0,0,Viktor Axelsen,1.0,1.0,0.3202195549383329,0.4721949358489885,0.0718431013740955,0.2215048761156483,0.1624402256424896
game1_set1_26817,val,11,15,00:17:52,26817,4,7,A,2,挑球,,,2.0,2.0,0.8572,0.3472,1.0,4.0,0.4986,-0.8734,,,,,2.0,0.2957,-0.2399,8.0,0.7335,0.4683,0,1,Kento Momota,2.0,7.0,0.1419872367159342,0.2865037082644532,0.304311392808589,0.3539382162924824,0.2331957109747842
game1_set1_26851,val,11,16,00:17:54,26851,4,7,B,2,過度切球,,,1.0,4.0,0.4986,-0.8734,2.0,1.0,-0.7293,0.5068,,,,,9.0,0.4461,-0.8944,8.0,0.3027,0.6931,0,0,Viktor Axelsen,9.0,2.0,0.3746830392133577,0.494911816473144,0.7875597571856028,0.9543350908025774,0.7321440788402901
game1_set1_26872,val,11,17,00:17:54,26872,4,7,A,2,放小球,,1.0,2.0,1.0,-0.7293,0.5068,2.0,1.0,-0.9234,0.0526,,,,,8.0,0.1588,-0.5907,8.0,-0.4384,0.6103,0,1,Kento Momota,1.0,1.0,0.8584043470114298,0.6011957933813378,0.1323017377503346,0.895473655191426,0.6448135346160612
game1_set1_26896,val,11,18,00:17:55,26896,4,7,B,2,挑球,,1.0,2.0,1.0,-0.9234,0.0526,1.0,3.0,-0.7177,0.9092,,,,,1.0,-0.4053,-0.0567,8.0,-0.2204,0.6506,0,0,Viktor Axelsen,2.0,2.0,0.202505042489171,0.3738610359785617,0.1892094474986896,0.1435703854055793,0.1327678210515603
game1_set1_26930,val,11,19,00:17:57,26930,4,7,A,2,切球,1.0,,1.0,3.0,-0.7177,0.9092,2.0,5.0,-0.5104,-0.2763,,,,,3.0,-0.1342,-0.4017,8.0,-0.495,0.9035,0,1,Kento Momota,3.0,1.0,0.2594684464289956,0.2036547045981918,0.5431978763027488,0.3399116978867503,0.3629573495245507
game1_set1_26949,val,11,20,00:17:57,26949,4,7,B,2,勾球,,1.0,2.0,5.0,-0.5104,-0.2763,2.0,2.0,0.6715,0.4394,,,,,8.0,-0.337,-0.3129,8.0,-0.3997,0.8288,0,0,Viktor Axelsen,6.0,1.0,0.6138033150989184,0.7424009574567075,0.474597719381417,0.7428507477534235,0.62399353889104
game1_set1_26974,val,11,21,00:17:58,26974,4,7,A,2,放小球,,,2.0,2.0,0.6715,0.4394,2.0,2.0,0.8476,0.0415,,,,,7.0,-0.0025,-0.3755,8.0,0.4432,0.5086,0,1,Kento Momota,2.0,2.0,0.5451360208724427,0.5547917086621567,0.1154909532593473,0.7644650478820699,0.4700419844813918
game1_set1_26997,val,11,22,00:17:59,26997,4,7,B,2,推球,,,2.0,2.0,0.8476,0.0415,1.0,4.0,0.5599,0.9411,,,,,2.0,0.4335,-0.1351,8.0,0.2107,0.595,0,0,Viktor Axelsen,1.0,1.0,0.18567780569226,0.3252587606384303,0.2431815817122552,0.2113538092448461,0.1725400479954558
game1_set1_27027,val,11,23,00:18:01,27027,4,7,A,2,長球,,,1.0,4.0,0.5599,0.9411,1.0,4.0,0.5941,-0.8367,,,,,9.0,0.221,-0.397,8.0,0.4591,0.895,0,1,Kento Momota,4.0,2.0,0.3134934018576514,0.2013431402182319,0.4683255244673371,0.3499847176587452,0.3588734096733493
game1_set1_27060,val,11,24,00:18:02,27060,4,7,B,2,長球,,,1.0,4.0,0.5941,-0.8367,1.0,4.0,0.7126,0.9354,,,,,4.0,0.5939,-0.821,8.0,0.2309,0.7623,0,0,Viktor Axelsen,3.0,1.0,0.5388576875137473,0.6494233604566629,0.4118524459191718,0.0431607057266108,0.3065911016099607
game1_set1_27097,val,11,25,00:18:03,27097,4,7,A,2,長球,,,1.0,4.0,0.7126,0.9354,1.0,4.0,0.7312,-0.8576,,,,,4.0,0.1766,-0.486,8.0,0.6894,0.9181,0,1,Kento Momota,4.0,2.0,0.4823293401370974,0.1715029454951127,0.4294370934171022,0.0394809607498535,0.2904350314314628
game1_set1_27133,val,11,26,00:18:05,27133,4,7,B,2,長球,,,1.0,4.0,0.7312,-0.8576,1.0,4.0,0.6065,0.9584,,,,,4.0,0.5969,-0.8629,8.0,0.2739,0.7623,0,0,Viktor Axelsen,3.0,1.0,0.499931197301855,0.610952971223762,0.3773640207528844,0.0239077845549467,0.2714661116973615
game1_set1_27174,val,11,27,00:18:06,27174,4,7,A,2,長球,,,1.0,4.0,0.6065,0.9584,1.0,4.0,0.7025,-0.8629,,,,,4.0,0.1404,-0.4755,8.0,0.611,0.9296,0,1,Kento Momota,4.0,2.0,0.4478071619878981,0.1171812306789252,0.4519057689358642,0.0,0.2709013121413799
game1_set1_27209,val,11,28,00:18:08,27209,4,7,B,2,點扣,,,1.0,4.0,0.7025,-0.8629,2.0,6.0,0.833,0.7797,,,,,6.0,0.5692,-0.7687,8.0,0.3248,0.7623,0,0,Viktor Axelsen,3.0,1.0,0.5224218623668831,0.6342644637422865,0.96802469226598,0.2801763978389637,0.6010126739751411
game1_set1_27221,val,11,29,00:18:08,27221,4,7,A,2,擋小球,,,2.0,6.0,0.833,0.7797,2.0,2.0,0.7954,0.1107,,,,,8.0,0.8047,-0.9676,4.0,0.3367,0.7508,0,1,Kento Momota,6.0,2.0,0.9950356898558828,0.4858524219421032,0.1941175015678567,0.4917730543489072,0.567013866672594
game1_set1_27246,val,11,30,00:18:09,27246,4,7,B,2,挑球,,,2.0,2.0,0.7954,0.1107,1.0,4.0,0.6381,0.9411,,,,,8.0,0.3765,-0.177,8.0,0.4445,0.6412,0,0,Viktor Axelsen,1.0,1.0,0.2643813038913106,0.3833115200661944,0.1858842460763599,0.0890260054507016,0.1342865205345579
game1_set1_27279,val,11,31,00:18:11,27279,4,7,A,2,過度切球,,,1.0,4.0,0.6381,0.9411,2.0,6.0,0.6286,-0.1874,,,,,4.0,0.2527,-0.4336,8.0,0.5524,0.9238,0,1,Kento Momota,4.0,2.0,0.2561399907129066,0.1334738858278806,0.4538739608608099,0.195891427455575,0.2732485092416815
game1_set1_27300,val,11,32,00:18:12,27300,4,7,B,3,勾球,,,2.0,6.0,0.6286,-0.1874,2.0,16.0,-1.0217,0.478,出界,對手出界,A,,6.0,0.4958,-0.3079,8.0,0.3311,0.8373,0,0,Viktor Axelsen,5.0,2.0,,,,,
game1_set1_28131,train,12,1,00:18:45,28131,5,7,A,1,未知球種,,,2.0,,0.3311,0.8373,,16.0,-1.0217,0.478,,,,1.0,6.0,0.3311,0.8373,8.0,0.4958,-0.3079,0,1,Kento Momota,,1.0,,,,,
game1_set1_29782,train,13,1,00:19:51,29782,5,8,A,1,發短球,,1.0,2.0,,-0.3618,-0.4331,2.0,7.0,-0.242,-0.0619,,,,,8.0,-0.3618,-0.4331,8.0,0.0391,0.5662,0,1,Kento Momota,8.0,7.0,0.0,0.0,0.1287571009292808,0.2482896823695829,0.072788958961461
game1_set1_29801,train,13,2,00:19:52,29801,5,8,B,2,推球,,1.0,2.0,7.0,-0.242,-0.0619,1.0,5.0,-0.7091,0.869,,,,,7.0,-0.188,-0.1455,8.0,0.0072,0.6008,0,0,Viktor Axelsen,7.0,2.0,0.1989569366182701,0.4329571140147135,0.3255787186860526,0.6565521648825688,0.3775541759072254
game1_set1_29827,train,13,3,00:19:53,29827,5,8,A,2,點扣,1.0,,1.0,5.0,-0.7091,0.869,2.0,5.0,-0.5815,-0.3443,,,,,8.0,-0.1562,-0.3703,8.0,-0.3611,0.8518,0,1,Kento Momota,5.0,1.0,0.3959711789054117,0.3587725028577778,0.7521243226870946,0.377152899824253,0.5080054456691045
game1_set1_29841,train,13,4,00:19:53,29841,5,8,B,2,勾球,,1.0,2.0,5.0,-0.5815,-0.3443,2.0,2.0,0.7491,0.474,,,,,8.0,-0.2017,-0.3808,8.0,-0.3812,0.8805,0,0,Viktor Axelsen,6.0,1.0,0.8229342327150084,0.9986828694111708,0.5457031596478116,0.7656199224060747,0.7388453220988389
game1_set1_29866,train,13,5,00:19:54,29866,5,8,A,2,放小球,,,2.0,2.0,0.7491,0.474,2.0,2.0,0.7571,0.0704,,,,,8.0,0.002,-0.3551,8.0,0.4973,0.5432,0,1,Kento Momota,2.0,2.0,0.6163110503038596,0.5846778386076352,0.1174028073045912,0.8374419058777579,0.5254062579642758
game1_set1_29887,train,13,6,00:19:55,29887,5,8,B,2,放小球,,,2.0,2.0,0.7571,0.0704,2.0,2.0,0.9091,0.2953,,,,,2.0,0.4281,-0.088,8.0,0.3479,0.5835,0,0,Viktor Axelsen,1.0,1.0,0.1875915308225595,0.3092830461802534,0.0506243615388263,0.1281475526305948,0.0687395264481606
game1_set1_29909,train,13,7,00:19:56,29909,5,8,A,2,挑球,,,2.0,2.0,0.9091,0.2953,1.0,9.0,0.467,-0.842,,,,,2.0,0.3562,-0.0932,7.0,0.7435,0.3587,0,1,Kento Momota,2.0,7.0,0.1207477306160525,0.3462899186630838,0.237105491905492,0.3033243695343764,0.1804864316016283
game1_set1_29949,train,13,8,00:19:57,29949,5,8,B,2,點扣,,,1.0,9.0,0.467,-0.842,2.0,5.0,-0.6393,0.6965,,,,,9.0,0.3781,-0.8368,8.0,0.3068,0.6816,0,0,Viktor Axelsen,9.0,2.0,0.307411365529572,0.3829526190904353,0.976860056697998,0.9591864293893188,0.7802368976232453
game1_set1_29963,train,13,9,00:19:58,29963,5,8,A,2,擋小球,,1.0,2.0,5.0,-0.6393,0.6965,2.0,1.0,-0.6122,-0.0201,,,,,8.0,0.5279,-0.9101,4.0,0.2121,0.7219,0,1,Kento Momota,5.0,1.0,0.9763374186628198,0.7874054724092804,0.1755741559536933,0.594875968768907,0.5919780559793666
game1_set1_29992,train,13,10,00:19:59,29992,5,8,B,2,推球,,1.0,2.0,1.0,-0.6122,-0.0201,1.0,3.0,-0.6475,0.915,,,,,1.0,-0.4352,-0.1508,8.0,-0.3918,0.6276,0,0,Viktor Axelsen,2.0,2.0,0.2458198103557902,0.4690488215662151,0.2854315924094583,0.0974229110081482,0.1681663282701344
game1_set1_30018,train,13,11,00:20:00,30018,5,8,A,3,長球,1.0,,1.0,3.0,-0.6475,0.915,2.0,13.0,0.2689,-1.1039,出界,對手出界,B,,8.0,-0.1318,-0.3964,8.0,-0.2318,0.8288,0,1,Kento Momota,3.0,7.0,,,,,
game1_set1_30532,train,14,1,00:20:21,30532,6,8,B,1,未知球種,,,2.0,,-0.2318,0.8288,,13.0,0.2689,-1.1039,,,,1.0,8.0,-0.2318,0.8288,8.0,-0.1318,-0.3964,0,0,Viktor Axelsen,,9.0,,,,,
game1_set1_32228,val,15,1,00:21:29,32228,7,8,A,1,發短球,,1.0,2.0,,0.2504,-0.4389,2.0,7.0,0.1902,-0.0671,,,,,8.0,0.2504,-0.4389,8.0,-0.0426,0.5472,0,1,Kento Momota,8.0,7.0,0.0,0.0,0.1129537929050931,0.2276821841664282,0.0589877389366782
game1_set1_32248,val,15,2,00:21:29,32248,7,8,B,2,放小球,,1.0,2.0,7.0,0.1902,-0.0671,2.0,1.0,-0.6844,0.4091,,,,,7.0,0.2419,-0.1613,8.0,0.0103,0.6411,0,0,Viktor Axelsen,7.0,2.0,0.1831381622808738,0.3941014068414502,0.3725998049076681,0.7206053920652131,0.4136600134169112
game1_set1_32270,val,15,3,00:21:30,32270,7,8,A,2,放小球,,1.0,2.0,1.0,-0.6844,0.4091,2.0,7.0,-0.5115,0.1619,,,,,7.0,0.0381,-0.1771,8.0,-0.4937,0.4436,0,1,Kento Momota,1.0,1.0,0.4430382835205053,0.4020014842745959,0.0765660155852475,0.4566947316794048,0.2999306505314036
game1_set1_32290,val,15,4,00:21:31,32290,7,8,B,3,放小球,,1.0,2.0,7.0,-0.5115,0.1619,2.0,7.0,-0.5624,0.1676,掛網,對手掛網,A,,7.0,-0.4069,0.0067,7.0,-0.2485,0.4896,0,0,Viktor Axelsen,2.0,2.0,,,,,
game1_set1_32798,train,16,1,00:21:51,32798,8,8,A,1,未知球種,,,2.0,,-0.2485,0.4896,,7.0,-0.5624,0.1676,,,,1.0,7.0,-0.2485,0.4896,7.0,-0.4069,0.0067,0,1,Kento Momota,,1.0,,,,,
game1_set1_33551,train,17,1,00:22:22,33551,9,8,A,1,發短球,,1.0,2.0,,0.2593,-0.3917,2.0,7.0,0.4841,0.0242,,,,,8.0,0.2593,-0.3917,8.0,-0.0313,0.5702,0,1,Kento Momota,8.0,7.0,0.0,0.0,0.1832479380613316,0.3193456806813572,0.1203764660481423
game1_set1_33569,train,17,2,00:22:22,33569,9,8,B,3,推球,,1.0,2.0,7.0,0.4841,0.0242,2.0,14.0,-0.9103,0.9667,出界,對手出界,A,,7.0,0.2995,-0.1666,8.0,0.0777,0.595,0,0,Viktor Axelsen,7.0,2.0,,,,,
game1_set1_34055,train,18,1,00:22:42,34055,9,9,A,1,發短球,,1.0,2.0,,-0.3353,-0.4383,2.0,7.0,-0.4673,0.0987,,,,,8.0,-0.3353,-0.4383,8.0,0.0352,0.5662,0,1,Kento Momota,8.0,7.0,0.0,0.0,0.2422181779079494,0.3962428157507243,0.171875889699933
game1_set1_34072,train,18,2,00:22:42,34072,9,9,B,2,推球,,,2.0,7.0,-0.4673,0.0987,1.0,3.0,-0.7537,0.9495,,,,,7.0,-0.328,-0.0933,8.0,-0.0668,0.5874,0,0,Viktor Axelsen,7.0,2.0,0.3125290551934734,0.4785082762672072,0.2374227849695301,0.6364069837794231,0.3795521070194174
game1_set1_34101,train,18,3,00:22:44,34101,9,9,A,2,切球,1.0,,1.0,3.0,-0.7537,0.9495,2.0,5.0,-0.6137,-0.2711,,,,,8.0,-0.173,-0.3703,8.0,-0.4472,0.8575,0,1,Kento Momota,3.0,1.0,0.3077289691206148,0.3283891533190569,0.5559867421275263,0.2533391915641476,0.3532830192621962
game1_set1_34120,train,18,4,00:22:44,34120,9,9,B,2,勾球,,1.0,2.0,5.0,-0.6137,-0.2711,2.0,2.0,0.7852,0.4279,,,,,5.0,-0.5641,-0.3861,8.0,-0.4046,0.8748,0,0,Viktor Axelsen,6.0,1.0,0.6266046970756386,0.717798976410384,0.5239594571370005,0.7938951909250676,0.666903945058689
